registerno,department,semester
922524104150,Computer Science and Engineering -C,2
922524104151,Computer Science and Engineering -C,2
922524104152,Computer Science and Engineering -C,2
922524104153,Computer Science and Engineering -C,2
922524104154,Computer Science and Engineering -C,2
922524104155,Computer Science and Engineering -C,2
922524104156,Computer Science and Engineering -C,2
922524104157,Computer Science and Engineering -C,2
922524104158,Computer Science and Engineering -C,2
922524104159,Computer Science and Engineering -C,2
922524104160,Computer Science and Engineering -C,2
922524104161,Computer Science and Engineering -C,2
922524104162,Computer Science and Engineering -C,2
922524104163,Computer Science and Engineering -C,2
922524104164,Computer Science and Engineering -C,2
922524104165,Computer Science and Engineering -C,2
922524104166,Computer Science and Engineering -C,2
922524104167,Computer Science and Engineering -C,2
922524104168,Computer Science and Engineering -C,2
922524104169,Computer Science and Engineering -C,2
922524104170,Computer Science and Engineering -C,2
922524104171,Computer Science and Engineering -C,2
922524104172,Computer Science and Engineering -C,2
922524104173,Computer Science and Engineering -C,2
922524104174,Computer Science and Engineering -C,2
922524104175,Computer Science and Engineering -C,2
922524104176,Computer Science and Engineering -C,2
922524104177,Computer Science and Engineering -C,2
922524104178,Computer Science and Engineering -C,2
922524104179,Computer Science and Engineering -C,2
922524104180,Computer Science and Engineering -C,2
922524104181,Computer Science and Engineering -C,2
922524104182,Computer Science and Engineering -C,2
922524104183,Computer Science and Engineering -C,2
922524104184,Computer Science and Engineering -C,2
922524104185,Computer Science and Engineering -C,2
922523203001,Chemical Engineering -A,4
922523203002,Chemical Engineering -A,4
922523203003,Chemical Engineering -A,4
922523203004,Chemical Engineering -A,4
922523203005,Chemical Engineering -A,4
922523203006,Chemical Engineering -A,4
922523203007,Chemical Engineering -A,4
922523203008,Chemical Engineering -A,4
922523203009,Chemical Engineering -A,4
922523203010,Chemical Engineering -A,4
922523203011,Chemical Engineering -A,4
922523203012,Chemical Engineering -A,4
922523203013,Chemical Engineering -A,4
922523203014,Chemical Engineering -A,4
922523203015,Chemical Engineering -A,4
922523203016,Chemical Engineering -A,4
922523203017,Chemical Engineering -A,4
922523203018,Chemical Engineering -A,4
922523203019,Chemical Engineering -A,4
922523203020,Chemical Engineering -A,4
922523203021,Chemical Engineering -A,4
922523203022,Chemical Engineering -A,4
922523203023,Chemical Engineering -A,4
922522121001,Biomedical Engineering -A,6
922522121002,Biomedical Engineering -A,6
922522121003,Biomedical Engineering -A,6
922522121004,Biomedical Engineering -A,6
922522121005,Biomedical Engineering -A,6
922522121006,Biomedical Engineering -A,6
922522121007,Biomedical Engineering -A,6
922522121008,Biomedical Engineering -A,6
922522121009,Biomedical Engineering -A,6
922522121010,Biomedical Engineering -A,6
922522121011,Biomedical Engineering -A,6
922522121012,Biomedical Engineering -A,6
922522121013,Biomedical Engineering -A,6
922522121014,Biomedical Engineering -A,6
922522121015,Biomedical Engineering -A,6
922522121016,Biomedical Engineering -A,6
922522121017,Biomedical Engineering -A,6
922522121018,Biomedical Engineering -A,6
922522121019,Biomedical Engineering -A,6
922522121020,Biomedical Engineering -A,6
922522121021,Biomedical Engineering -A,6
922522121022,Biomedical Engineering -A,6
922522121023,Biomedical Engineering -A,6
922522121024,Biomedical Engineering -A,6
922522121025,Biomedical Engineering -A,6
922522121026,Biomedical Engineering -A,6
922522121027,Biomedical Engineering -A,6
922522121028,Biomedical Engineering -A,6
922522121029,Biomedical Engineering -A,6
922522121030,Biomedical Engineering -A,6
922522121031,Biomedical Engineering -A,6
922522121032,Biomedical Engineering -A,6
922522121033,Biomedical Engineering -A,6
922522121034,Biomedical Engineering -A,6
922522121035,Biomedical Engineering -A,6
922522121036,Biomedical Engineering -A,6
922522121037,Biomedical Engineering -A,6
922522121038,Biomedical Engineering -A,6
922522121039,Biomedical Engineering -A,6
922522121040,Biomedical Engineering -A,6
922522121041,Biomedical Engineering -A,6
922522121042,Biomedical Engineering -A,6
922522121043,Biomedical Engineering -A,6
922522121044,Biomedical Engineering -A,6
922522121045,Biomedical Engineering -A,6
922522121046,Biomedical Engineering -A,6
922522121047,Biomedical Engineering -A,6
922522121048,Biomedical Engineering -A,6
922522121049,Biomedical Engineering -A,6
922522121050,Biomedical Engineering -A,6
922522121051,Biomedical Engineering -A,6
922522121052,Biomedical Engineering -A,6
922522121053,Biomedical Engineering -A,6
922522121054,Biomedical Engineering -A,6
922522121055,Biomedical Engineering -A,6
922522121056,Biomedical Engineering -A,6
922522121057,Biomedical Engineering -A,6
922522121301,Biomedical Engineering -A,6
922522205119,Information Technology -C,6
922522205120,Information Technology -C,6
922522205121,Information Technology -C,6
922522205122,Information Technology -C,6
922522205123,Information Technology -C,6
922522205124,Information Technology -C,6
922522205125,Information Technology -C,6
922522205126,Information Technology -C,6
922522205127,Information Technology -C,6
922522205128,Information Technology -C,6
922522205129,Information Technology -C,6
922522205130,Information Technology -C,6
922522205131,Information Technology -C,6
922522205132,Information Technology -C,6
922522205133,Information Technology -C,6
922522205134,Information Technology -C,6
922522205135,Information Technology -C,6
922522205136,Information Technology -C,6
922522205137,Information Technology -C,6
922522205138,Information Technology -C,6
922522205139,Information Technology -C,6
922522205140,Information Technology -C,6
922522205141,Information Technology -C,6
922522205142,Information Technology -C,6
922522205143,Information Technology -C,6
922522205144,Information Technology -C,6
922522205145,Information Technology -C,6
922522205146,Information Technology -C,6
922522205147,Information Technology -C,6
922522205148,Information Technology -C,6
922522205149,Information Technology -C,6
922522205150,Information Technology -C,6
922522205151,Information Technology -C,6
922522205152,Information Technology -C,6
922522205153,Information Technology -C,6
922522205154,Information Technology -C,6
922522205155,Information Technology -C,6
922522205156,Information Technology -C,6
922522205157,Information Technology -C,6
922522205158,Information Technology -C,6
922522205159,Information Technology -C,6
922522205160,Information Technology -C,6
922522205161,Information Technology -C,6
922522205162,Information Technology -C,6
922522205163,Information Technology -C,6
922522205164,Information Technology -C,6
922522205165,Information Technology -C,6
922522205166,Information Technology -C,6
922522205167,Information Technology -C,6
922522205168,Information Technology -C,6
922522205169,Information Technology -C,6
922522205170,Information Technology -C,6
922522205171,Information Technology -C,6
922522205172,Information Technology -C,6
922522205173,Information Technology -C,6
922522205174,Information Technology -C,6
922522205175,Information Technology -C,6
922522205176,Information Technology -C,6
922522205177,Information Technology -C,6
922522205178,Information Technology -C,6
922522205179,Information Technology -C,6
922522205308,Information Technology -C,6
922522205309,Information Technology -C,6
922523104001,Computer Science and Engineering -A,4
922523104002,Computer Science and Engineering -A,4
922523104003,Computer Science and Engineering -A,4
922523104004,Computer Science and Engineering -A,4
922523104005,Computer Science and Engineering -A,4
922523104006,Computer Science and Engineering -A,4
922523104007,Computer Science and Engineering -A,4
922523104008,Computer Science and Engineering -A,4
922523104009,Computer Science and Engineering -A,4
922523104010,Computer Science and Engineering -A,4
922523104011,Computer Science and Engineering -A,4
922523104012,Computer Science and Engineering -A,4
922523104013,Computer Science and Engineering -A,4
922523104014,Computer Science and Engineering -A,4
922523104015,Computer Science and Engineering -A,4
922523104016,Computer Science and Engineering -A,4
922523104017,Computer Science and Engineering -A,4
922523104018,Computer Science and Engineering -A,4
922523104019,Computer Science and Engineering -A,4
922523104020,Computer Science and Engineering -A,4
922523104021,Computer Science and Engineering -A,4
922523104022,Computer Science and Engineering -A,4
922523104023,Computer Science and Engineering -A,4
922523104024,Computer Science and Engineering -A,4
922523104025,Computer Science and Engineering -A,4
922523104026,Computer Science and Engineering -A,4
922523104027,Computer Science and Engineering -A,4
922523104028,Computer Science and Engineering -A,4
922523104029,Computer Science and Engineering -A,4
922523104030,Computer Science and Engineering -A,4
922523104031,Computer Science and Engineering -A,4
922523104032,Computer Science and Engineering -A,4
922523104033,Computer Science and Engineering -A,4
922523104034,Computer Science and Engineering -A,4
922523104035,Computer Science and Engineering -A,4
922523104036,Computer Science and Engineering -A,4
922523104037,Computer Science and Engineering -A,4
922523104038,Computer Science and Engineering -A,4
922523104039,Computer Science and Engineering -A,4
922523104040,Computer Science and Engineering -A,4
922523104041,Computer Science and Engineering -A,4
922523104042,Computer Science and Engineering -A,4
922523104043,Computer Science and Engineering -A,4
922523104044,Computer Science and Engineering -A,4
922523104045,Computer Science and Engineering -A,4
922523104046,Computer Science and Engineering -A,4
922523104047,Computer Science and Engineering -A,4
